NodeID,Name,Type,Lat,Lon
930.0,"{""alt_name"":""\u7EE5\u6C5F"",""alt_name:en"":""Suijiang County;Sui-chiang Hsien"",""alt_name:zh"":""\u7EE5\u6C5F"",""capital"":""6"",""name"":""\u7EE5\u6C5F\u53BF"",""name:en"":""Suijiang"",""name:fr"":""Suijiang"",""name:ko"":""\uC218\uC774\uC7A5\uD604"",""name:zh"":""\u7EE5\u6C5F\u53BF"",""name:zh-Hans"":""\u7EE5\u6C5F\u53BF"",""name:zh-Hant"":""\u7D8F\u6C5F\u7E23"",""place:CN"":""county"",""population"":""47000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1200729""}",city,28.597727,103.969292
933.0,"{""alt_name"":""\u9752\u5DDD"",""alt_name:en"":""Qingchuan"",""alt_name:zh"":""\u9752\u5DDD"",""capital"":""6"",""name"":""\u9752\u5DDD\u53BF"",""name:de"":""Qingchuan"",""name:en"":""Qingchuan County"",""name:fa"":""\u06A9\u06CC\u0646\u06AF\u0686\u0648\u0627\u0646"",""name:fr"":""Xian de Qingchuan"",""name:it"":""Contea di Qingchuan"",""name:ja"":""\u9752\u5DDD\u770C"",""name:ko"":""\uCE6D\uCD28\uD604"",""name:nan"":""Chheng-chhoan-ko\u0101n"",""name:no"":""Qingchuan"",""name:ru"":""\u0426\u0438\u043D\u0447\u0443\u0430\u043D\u044C"",""name:sv"":""Qingchuan"",""name:ur"":""\u0686\u06CC\u0646\u06AF\u0686\u0648\u0627\u0646 \u06A9\u0627\u0624\u0646\u0679\u06CC"",""name:vi"":""Thanh Xuy\u00EAn"",""name:zh"":""\u9752\u5DDD\u53BF"",""name:zh-Hans"":""\u9752\u5DDD\u53BF"",""name:zh-Hant"":""\u9752\u5DDD\u7E23"",""name:zh-Latn-pinyin"":""q\u012Bngchu\u0101n xi\u00E0n"",""place:CN"":""county"",""population"":""27100"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1199433""}",city,32.587143,105.23558
934.0,"{""alt_name"":""\u4E1C\u4E61\u9547;\u4E1C\u4E61;\u5BA3\u6C49"",""alt_name:en"":""Tungsiang;Xuanhan;Tung-hsiang;Suanhan-hsien;Dunsyan;Suanhan;Hsuan-han-hsien;Hsuan-han;Tungsianghsien;Syuan'khan';Dongxiang"",""alt_name:zh"":""\u4E1C\u4E61\u9547;\u4E1C\u4E61;\u5BA3\u6C49"",""capital"":""6"",""name"":""\u5BA3\u6C49\u53BF"",""name:en"":""Xuanhan"",""name:fr"":""Xuanhan"",""name:ko"":""\uC1AC\uD55C\uD604"",""name:zh"":""\u5BA3\u6C49\u53BF"",""name:zh-Hans"":""\u5BA3\u6C49\u53BF"",""name:zh-Hant"":""\u5BA3\u6F22\u7E23"",""place:CN"":""county"",""population"":""207000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:name"":""GNS"",""wikidata"":""Q1200071"",""wikipedia"":""zh:\u5BA3\u6C49\u53BF""}",city,31.361231,107.709175
935.0,"{""alt_name"":""\u5FB7\u683C"",""alt_name:en"":""Te-ko Hsien;D\u00EAg\u00EA County;\u0F66\u0FA1\u0F7A\u0F0B\u0F51\u0F42\u0F7A"",""alt_name:zh"":""\u5FB7\u683C"",""gns:UFI"":""-1903165"",""gns:UNI"":""10071817"",""name"":""\u5FB7\u683C\u53BF \u0F66\u0FA1\u0F7A\u0F0B\u0F51\u0F42\u0F7A\u0F0B\u0F62\u0FAB\u0F7C\u0F44\u0F0D"",""name:bo"":""\u0F66\u0FA1\u0F7A\u0F0B\u0F51\u0F42\u0F7A\u0F0B\u0F62\u0FAB\u0F7C\u0F44\u0F0D"",""name:en"":""D\u00EAg\u00EA"",""name:ko"":""\uB354\uAC70\uD604"",""name:vi"":""\u0110\u1EE9c C\u00E1ch"",""name:zh"":""\u5FB7\u683C\u53BF"",""name:zh-Hans"":""\u5FB7\u683C\u53BF"",""name:zh-Hant"":""\u5FB7\u683C\u7E23"",""name:zh-Latn-pinyin"":""D\u00EAg\u00EA Xian"",""source:name"":""GNS""}",county,32.063568,99.014336
936.0,"{""alt_name"":""\u5E73\u660C;\u6C5F\u53E3\u9547;\u6C5F\u53E3"",""alt_name:en"":""Pingchang;Jiangkou"",""alt_name:zh"":""\u5E73\u660C;\u6C5F\u53E3\u9547;\u6C5F\u53E3"",""capital"":""6"",""name"":""\u5E73\u660C\u53BF"",""name:ceb"":""Pingchang Xian"",""name:de"":""Pingchang"",""name:en"":""Pingchang County"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u067E\u06CC\u0646\u06AF\u0686\u0627\u0646\u06AF"",""name:fr"":""Xian de Pingchang"",""name:it"":""Contea di Pingchang"",""name:ja"":""\u5E73\u660C\u770C"",""name:ko"":""\uD551\uCC3D\uD604"",""name:nan"":""P\u00EAng-chhiong-ko\u0101n"",""name:no"":""Pingchang"",""name:ru"":""\u041F\u0438\u043D\u0447\u0430\u043D"",""name:sv"":""Pingchang"",""name:uk"":""\u041F\u0456\u043D\u0447\u0430\u043D"",""name:vi"":""B\u00ECnh X\u01B0\u01A1ng"",""name:zh"":""\u5E73\u660C\u53BF"",""name:zh-Hans"":""\u5E73\u660C\u53BF"",""name:zh-Hant"":""\u5E73\u660C\u7E23"",""name:zh-Latn-pinyin"":""P\u00EDngch\u0101ng Xi\u00E0n"",""place:CN"":""county"",""population"":""209000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q644582"",""wikipedia"":""zh:\u5E73\u660C\u53BF"",""wikipedia:de"":""Pingchang""}",city,31.564047,107.097824
937.0,,junction,32.830599,104.239839
941.0,"{""alt_name"":""\u5B89\u5C45"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""10006597"",""gns:UNI"":""10072065"",""name"":""\u5B89\u5C45\u533A"",""name:en"":""Anju"",""name:fr"":""Anju"",""name:ko"":""\uC548\uC8FC\uAD6C"",""name:vi"":""An C\u01B0"",""name:zh"":""\u5B89\u5C45\u533A"",""name:zh-Hans"":""\u5B89\u5C45\u533A"",""name:zh-Hant"":""\u5B89\u5C45\u5340"",""place:CN"":""district"",""wikidata"":""Q423242"",""wikipedia"":""zh:\u5B89\u5C45\u533A""}",city,30.352787,105.458961
944.0,"{""alt_name"":""\u6587\u660C\u9547;\u6587\u660C;\u6893\u6F7C"",""alt_name:en"":""Wenchang"",""alt_name:zh"":""\u6587\u660C\u9547;\u6587\u660C;\u6893\u6F7C"",""capital"":""6"",""name"":""\u6893\u6F7C\u53BF"",""name:en"":""Zitong"",""name:fr"":""Zitong"",""name:ko"":""\uCBD4\uD241\uD604"",""name:zh"":""\u6893\u6F7C\u53BF"",""name:zh-Hans"":""\u6893\u6F7C\u53BF"",""name:zh-Hant"":""\u6893\u6F7C\u7E23"",""place:CN"":""county"",""population"":""79300"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q206329"",""wikipedia"":""zh:\u6893\u6F7C\u53BF""}",city,31.634853,105.160217
947.0,,junction,31.876149,100.731346
949.0,,junction,30.632424,106.664493
951.0,"{""alt_name"":""\u5939\u6C5F"",""alt_name:en"":""Jiajiang County"",""alt_name:zh"":""\u5939\u6C5F"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1911429"",""gns:UNI"":""10071777"",""name"":""\u5939\u6C5F\u53BF"",""name:en"":""Jiajiang"",""name:fr"":""Jiajiang"",""name:ja"":""\u593E\u6C5F\u770C"",""name:ko"":""\uC790\uC7A5\uD604"",""name:vi"":""Gi\u00E1p Giang"",""name:zh"":""\u5939\u6C5F\u53BF"",""name:zh-Hans"":""\u5939\u6C5F\u53BF"",""name:zh-Hant"":""\u593E\u6C5F\u7E23"",""name:zh-Latn-pinyin"":""Ji\u0101ji\u0101ng Xi\u00E0n"",""place:CN"":""county"",""population"":""102000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q239497"",""wikipedia"":""de:Jiajiang""}",city,29.736019,103.573914
952.0,"{""alt_name"":""\u901A\u6C5F"",""alt_name:en"":""Tongjiang;T'ung-chiang Hsien"",""alt_name:zh"":""\u901A\u6C5F"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1928977"",""gns:UNI"":""10071604"",""name"":""\u901A\u6C5F\u53BF"",""name:ceb"":""Tongjiang Xian"",""name:de"":""Tongjiang"",""name:en"":""Tongjiang County"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u062A\u0648\u0646\u06AF\u062C\u06CC\u0627\u0646\u06AF"",""name:fr"":""Xian de Tongjiang"",""name:it"":""Contea di Tongjiang"",""name:ja"":""\u901A\u6C5F\u770C"",""name:ko"":""\uD241\uC7A5\uD604"",""name:nan"":""Thong-kang-ko\u0101n"",""name:no"":""Tongjiang"",""name:ru"":""\u0422\u0443\u043D\u0446\u0437\u044F\u043D"",""name:sv"":""Tongjiang"",""name:vi"":""Th\u00F4ng Giang"",""name:zh"":""\u901A\u6C5F\u53BF"",""name:zh-Hans"":""\u901A\u6C5F\u53BF"",""name:zh-Hant"":""\u901A\u6C5F\u7E23"",""name:zh-Latn-pinyin"":""T\u014Dngji\u0101ng Xi\u00E0n"",""place:CN"":""county"",""population"":""157300"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:name"":""GNS"",""wikidata"":""Q114367"",""wikipedia"":""zh:\u901A\u6C5F\u53BF"",""wikipedia:de"":""Tongjiang (Bazhong)""}",city,31.915419,107.244209
955.0,"{""alt_name"":""\u91D1\u9633"",""alt_name:en"":""Jinyang County"",""alt_name:zh"":""\u91D1\u9633"",""capital"":""6"",""name"":""\u91D1\u9633\u53BF \uA12E\uA305\uA464"",""name:en"":""Jinyang"",""name:fr"":""Jinyang"",""name:ii"":""\uA12E\uA305\uA464"",""name:ko"":""\uC9C4\uC591\uD604"",""name:zh"":""\u91D1\u9633\u53BF"",""name:zh-Hans"":""\u91D1\u9633\u53BF"",""name:zh-Hant"":""\u91D1\u967D\u7E23"",""name:zh-Latn-pinyin"":""J\u012Bny\u00E1ng Xi\u00E0n"",""place:CN"":""county"",""population"":""44399"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1200291"",""wikipedia"":""zh:\u91D1\u9633\u53BF""}",city,27.699219,103.249283
962.0,"{""alt_name"":""\u5F97\u8363"",""alt_name:en"":""Derong County"",""alt_name:zh"":""\u5F97\u8363"",""capital"":""6"",""name"":""\u5F97\u8363\u53BF \u0F66\u0FA1\u0F7A\u0F0B\u0F62\u0F7C\u0F44\u0F0D"",""name:bo"":""\u0F66\u0FA1\u0F7A\u0F0B\u0F62\u0F7C\u0F44\u0F0D"",""name:en"":""Derong"",""name:fr"":""Derong"",""name:ko"":""\uB354\uB8FD\uD604"",""name:ru"":""\u0414\u0435\u0440\u043E\u043D\u0433"",""name:zh"":""\u5F97\u8363\u53BF"",""name:zh-Hans"":""\u5F97\u8363\u53BF"",""name:zh-Hant"":""\u5F97\u69AE\u7E23"",""place:CN"":""county"",""population"":""5600"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1270795"",""wikipedia"":""zh:\u5F97\u8363\u53BF""}",city,28.715895,99.28537
965.0,"{""alt_name"":""\u5A01\u8FDC"",""alt_name:en"":""Wei-yuan Hsien;Weiyuan County"",""alt_name:zh"":""\u5A01\u8FDC"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1930376"",""gns:UNI"":""10071601"",""name"":""\u5A01\u8FDC\u53BF"",""name:en"":""Weiyuan"",""name:ko"":""\uC6E8\uC774\uC704\uC548\uD604"",""name:vi"":""Uy Vi\u1EC5n"",""name:zh"":""\u5A01\u8FDC\u53BF"",""name:zh-Hans"":""\u5A01\u8FDC\u53BF"",""name:zh-Hant"":""\u5A01\u9060\u7E23"",""name:zh-Latn-pinyin"":""W\u0113iyu\u01CEn Xi\u00E0n"",""source:name"":""GNS""}",county,29.592493,104.602608
968.0,,junction,32.661842,100.961098
969.0,"{""alt_name"":""\u7B80\u9633"",""alt_name:en"":""Jianyang City"",""alt_name:zh"":""\u7B80\u9633"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1911849"",""gns:UNI"":""10071773"",""name"":""\u7B80\u9633\u5E02"",""name:de"":""Jianyang"",""name:en"":""Jianyang"",""name:fr"":""Jianyang"",""name:ja"":""\u7C21\u967D\u5E02"",""name:ko"":""\uC820\uC591\uC2DC"",""name:ru"":""\u0426\u0437\u044F\u043D\u044C\u044F\u043D"",""name:vi"":""Gi\u1EA3n D\u01B0\u01A1ng"",""name:zh"":""\u7B80\u9633\u5E02"",""name:zh-Hans"":""\u7B80\u9633\u5E02"",""name:zh-Hant"":""\u7C21\u967D\u5E02"",""name:zh-Latn-pinyin"":""Ji\u01CEny\u00E1ng Sh\u00EC"",""place:CN"":""county-level_city"",""population"":""335500"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:population"":""2022\u5E74\u57CE\u5E02\u5EFA\u8BBE\u7EDF\u8BA1\u5E74\u9274"",""wikidata"":""Q774508"",""wikipedia"":""zh:\u7B80\u9633\u5E02""}",city,30.391554,104.553207
971.0,"{""alt_name"":""\u5927\u82F1"",""alt_name:en"":""Daying County"",""alt_name:zh"":""\u5927\u82F1"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""10006598"",""gns:UNI"":""10072064"",""name"":""\u5927\u82F1\u53BF"",""name:en"":""Daying"",""name:fr"":""Daying"",""name:ko"":""\uB2E4\uC789\uD604"",""name:vi"":""\u0110\u1EA1i Anh"",""name:zh"":""\u5927\u82F1\u53BF"",""name:zh-Hans"":""\u5927\u82F1\u53BF"",""name:zh-Hant"":""\u5927\u82F1\u7E23"",""place:CN"":""county"",""population"":""159600"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1179113"",""wikipedia"":""zh:\u5927\u82F1\u53BF""}",city,30.59733,105.233589
972.0,,junction,28.751495,102.257537
973.0,"{""alt_name"":""\u90FD\u6C5F\u5830"",""alt_name:en"":""Dujiangyan City"",""alt_name:zh"":""\u90FD\u6C5F\u5830"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1907309"",""gns:UNI"":""10071801"",""name"":""\u90FD\u6C5F\u5830\u5E02"",""name:de"":""Dujiangyan"",""name:en"":""Dujiangyan"",""name:fr"":""D\u016Bji\u0101ngy\u00E0n"",""name:ja"":""\u90FD\u6C5F\u5830\u5E02"",""name:ko"":""\uB450\uC7A5\uC60C\uC2DC"",""name:ru"":""\u0414\u0443\u0446\u0437\u044F\u043D\u044A\u044F\u043D\u044C"",""name:sv"":""Dujiangyan"",""name:vi"":""\u0110\u00F4 Giang Y\u1EC3n"",""name:zh"":""\u90FD\u6C5F\u5830\u5E02"",""name:zh-Hans"":""\u90FD\u6C5F\u5830\u5E02"",""name:zh-Hant"":""\u90FD\u6C5F\u5830\u5E02"",""name:zh-Latn-pinyin"":""D\u016Bji\u0101ngy\u00E0n Shi"",""place:CN"":""county-level_city"",""population"":""245700"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:population"":""2022\u5E74\u57CE\u5E02\u5EFA\u8BBE\u7EDF\u8BA1\u5E74\u9274"",""wikidata"":""Q1023900"",""wikipedia"":""zh:\u90FD\u6C5F\u5830\u5E02""}",city,30.996525,103.614273
981.0,"{""alt_name"":""\u666E\u683C"",""capital"":""6"",""int_name"":""Puge"",""name"":""\u666E\u683C\u53BF \uA04C\uA42D\uA464"",""name:en"":""Puge"",""name:fr"":""Puge"",""name:ii"":""\uA04C\uA42D\uA464"",""name:ko"":""\uD478\uAC70\uD604"",""name:uk"":""\u041F\u0443\u0491\u0435"",""name:vi"":""Ph\u1ED5 C\u00E1ch"",""name:zh"":""\u666E\u683C\u53BF"",""name:zh-Hans"":""\u666E\u683C\u53BF"",""name:zh-Hant"":""\u666E\u683C\u7E23"",""name:zh-Latn-pinyin"":""P\u01D4g\u00E9 Xi\u00E0n"",""place:CN"":""county"",""population"":""33000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1200311"",""wikipedia"":""zh:\u666E\u683C\u53BF""}",city,27.379938,102.53894
983.0,,junction,29.073315,101.234619
986.0,"{""capital"":""6"",""name"":""\u9686\u660C\u5E02"",""name:en"":""Longchang"",""name:eu"":""Longchang"",""name:fr"":""Longchang"",""name:ja"":""\u9686\u660C\u5E02"",""name:ko"":""\uB8FD\uCC3D\uC2DC"",""name:ru"":""\u0426\u0437\u0438\u043D\u044C\u044D"",""name:vi"":""Long X\u01B0\u01A1ng"",""name:zh"":""\u9686\u660C\u5E02"",""name:zh-Hans"":""\u9686\u660C\u5E02"",""name:zh-Hant"":""\u9686\u660C\u5E02"",""name:zh-Latn-pinyin"":""L\u00F3ngch\u0101ng Sh\u00EC"",""place:CN"":""county-level_city"",""population"":""210099"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:population"":""2022\u5E74\u57CE\u5E02\u5EFA\u8BBE\u7EDF\u8BA1\u5E74\u9274"",""wikidata"":""Q1199688"",""wikipedia"":""zh:\u9686\u660C\u5E02""}",city,29.340706,105.287048
988.0,"{""alt_name:en"":""Gao;Gao County"",""capital"":""6"",""name"":""\u9AD8\u53BF"",""name:en"":""Gaoxian"",""name:eu"":""Gaoxian"",""name:fr"":""Gaoxian"",""name:ko"":""\uAC00\uC624\uD604"",""name:ru"":""\u0413\u0430\u043E\u0441\u044F\u043D\u044C"",""name:zh"":""\u9AD8\u53BF"",""name:zh-Hans"":""\u9AD8\u53BF"",""name:zh-Hant"":""\u9AD8\u7E23"",""place:CN"":""county"",""population"":""163100"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q693612"",""wikipedia"":""zh:\u9AD8\u53BF""}",city,28.439888,104.514137
989.0,"{""alt_name:en"":""Rong County"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1923297"",""gns:UNI"":""10071632"",""int_name"":""Rong Xian"",""name"":""\u8363\u53BF"",""name:en"":""Rongxian"",""name:fr"":""Rongxian"",""name:ja"":""\u6804\u770C"",""name:ko"":""\uB8FD\uD604"",""name:vi"":""Vinh"",""name:zh"":""\u8363\u53BF"",""name:zh-Hans"":""\u8363\u53BF"",""name:zh-Hant"":""\u69AE\u7E23"",""place:CN"":""county"",""population"":""189800"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1341912"",""wikipedia"":""zh:\u8363\u53BF""}",city,29.44574,104.414764
991.0,"{""alt_name"":""\u4E95\u7814"",""alt_name:en"":""Jingyan County"",""alt_name:zh"":""\u4E95\u7814"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1912517"",""gns:UNI"":""10071770"",""name"":""\u4E95\u7814\u53BF"",""name:en"":""Jingyan"",""name:ko"":""\uC9D5\uC60C\uD604"",""name:vi"":""T\u1EC9nh Nghi\u00EAn"",""name:zh"":""\u4E95\u7814\u53BF"",""name:zh-Hans"":""\u4E95\u7814\u53BF"",""name:zh-Hant"":""\u4E95\u7814\u7E23"",""name:zh-Latn-pinyin"":""J\u01D0ngy\u00E1n Xi\u00E0n""}",county,29.626024,104.057068
992.0,"{""alt_name"":""\u728D\u4E3A"",""alt_name:en"":""Qianwei County"",""alt_name:zh"":""\u728D\u4E3A"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1921825"",""gns:UNI"":""10071639"",""int_name"":""Qian Wei"",""name"":""\u728D\u4E3A\u53BF"",""name:en"":""Qianwei"",""name:fr"":""Qianwei"",""name:ja"":""\u30B1\u30F3\u70BA\u770C"",""name:ko"":""\uCCB8\uC6E8\uC774\uD604"",""name:ru"":""\u0426\u044F\u043D\u044C\u0432\u044D\u0439"",""name:vi"":""Ki\u1EC1n Vi"",""name:zh"":""\u728D\u4E3A\u53BF"",""name:zh-Hans"":""\u728D\u4E3A\u53BF"",""name:zh-Hant"":""\u728D\u7232\u7E23"",""name:zh-Latn-pinyin"":""Qi\u00E1nw\u00E9i Xi\u00E0n"",""place:CN"":""county"",""population"":""123000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1199630"",""wikipedia"":""zh:\u728D\u4E3A\u53BF""}",city,29.211313,103.943672
1003.0,"{""alt_name"":""\u5357\u6EAA"",""alt_name:en"":""Nanxi District"",""alt_name:zh"":""\u5357\u6EAA"",""capital"":""6"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1919900"",""gns:UNI"":""10071657"",""name"":""\u5357\u6EAA\u533A"",""name:en"":""Nanxi"",""name:fr"":""Nanxi"",""name:ja"":""\u5357\u6E13\u533A"",""name:ko"":""\uB09C\uC2DC\uAD6C"",""name:ru"":""\u041D\u0430\u043D\u044C\u0441\u0438"",""name:zh"":""\u5357\u6EAA\u533A"",""name:zh-Hans"":""\u5357\u6EAA\u533A"",""name:zh-Hant"":""\u5357\u6EAA\u5340"",""name:zh-Latn-pinyin"":""N\u00E1nx\u012B q\u016B"",""place:CN"":""district"",""wikidata"":""Q537944"",""wikipedia"":""zh:\u5357\u6EAA\u533A""}",city,28.841101,104.975868
1005.0,"{""alt_name"":""\u6C5F\u6CB9"",""alt_name:en"":""Jiangyou City"",""alt_name:zh"":""\u6C5F\u6CB9"",""capital"":""6"",""gns:ADM1"":""32"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1911746"",""gns:UNI"":""82455"",""int_name"":""Jiangyou"",""name"":""\u6C5F\u6CB9\u5E02"",""name:de"":""Jiangyou"",""name:en"":""Jiangyou"",""name:fr"":""Jiangyou"",""name:ja"":""\u6C5F\u6CB9\u5E02"",""name:ko"":""\uC7A5\uC720\uC2DC"",""name:ru"":""\u0427\u0436\u0443\u043D\u0431\u0430"",""name:vi"":""Giang Du"",""name:zh"":""\u6C5F\u6CB9\u5E02"",""name:zh-Hans"":""\u6C5F\u6CB9\u5E02"",""name:zh-Hant"":""\u6C5F\u6CB9\u5E02"",""name:zh-Latn-pinyin"":""Ji\u0101ngy\u00F3u Sh\u00EC"",""place:CN"":""county-level_city"",""population"":""350000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:population"":""2022\u5E74\u57CE\u5E02\u5EFA\u8BBE\u7EDF\u8BA1\u5E74\u9274"",""website"":""http://www.jiangyou.gov.cn/"",""wikidata"":""Q1359300"",""wikipedia"":""en:Jiangyou""}",city,31.780985,104.742752
1007.0,"{""alt_name"":""Dartsedo;Darz\u00EAdo;Dardo;Dartsendo;Tatsienlu;Tachienlu"",""alt_name:cs"":""Kchang-ting"",""alt_name:zh"":""\u5EB7\u5B9A;\u6253\u7BAD\uD872\uDF3B;\u6253\u6298\u591A;\u6253\u7BAD\u7089;\u8FBE\u6298\u6E1A"",""capital"":""5"",""gns:UFI"":""-1913435"",""gns:UNI"":""10071764"",""name"":""\u5EB7\u5B9A\u5E02 \u0F51\u0F62\u0F0B\u0F58\u0F51\u0F7C\u0F0D"",""name:ast"":""Kangding"",""name:bo"":""\u0F51\u0F62\u0F0B\u0F58\u0F51\u0F7C\u0F0D"",""name:cs"":""Khangding"",""name:de"":""Kangding"",""name:en"":""Kangding"",""name:es"":""Kangding"",""name:fa"":""\u06A9\u0627\u0646\u06AF\u062F\u06CC\u0646"",""name:fi"":""Kangding"",""name:fr"":""Ville-district de Kangding"",""name:it"":""Kangding"",""name:ja"":""\u5EB7\u5B9A\u5E02"",""name:ki"":""Kangding"",""name:ko"":""\uCE89\uB529\uC2DC"",""name:mg"":""Kangding"",""name:nan"":""Khong-t\u0113ng-chh\u012B"",""name:nl"":""Kangding"",""name:no"":""Kangding"",""name:pl"":""Kangding"",""name:ru"":""\u041A\u0430\u043D\u0434\u0438\u043D"",""name:sv"":""Kangding, Garz\u00EA"",""name:uk"":""\u041A\u0430\u043D\u0434\u0456\u043D"",""name:ur"":""\u06A9\u0627\u0646\u06AF\u062F\u0646\u06AF"",""name:vi"":""Khang \u0110\u1ECBnh"",""name:yue"":""\u5EB7\u5B9A"",""name:zh"":""\u5EB7\u5B9A\u5E02"",""name:zh-Hans"":""\u5EB7\u5B9A\u5E02"",""name:zh-Hant"":""\u5EB7\u5B9A\u5E02"",""old_name"":""\u5EB7\u5B9A\u53BF"",""old_name:zh"":""\u5EB7\u5B9A\u53BF"",""place:CN"":""county-level_city"",""population"":""126785"",""population:date"":""2020-11-01"",""wikidata"":""Q1013814"",""wikipedia"":""zh:\u5EB7\u5B9A\u5E02""}",city,30.000256,101.954559
1010.0,"{""capital"":""6"",""gns:ADM1"":""18"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1923152"",""gns:UNI"":""10069316"",""name"":""\u4EC1\u6000\u5E02"",""name:de"":""Renhuai"",""name:en"":""Renhuai"",""name:fr"":""Renhuai"",""name:ja"":""\u4EC1\u61D0\u5E02"",""name:ko"":""\uB7F0\uD654\uC774\uC2DC"",""name:uk"":""\u0416\u0435\u043D\u044C\u0445\u0443\u0430\u0439"",""name:vi"":""Nh\u00E2n Ho\u00E0i"",""name:zh"":""\u4EC1\u6000\u5E02"",""name:zh-Hans"":""\u4EC1\u6000\u5E02"",""name:zh-Hant"":""\u4EC1\u61F7\u5E02"",""name:zh-Latn-pinyin"":""R\u00E9nhu\u00E1i Sh\u00EC"",""place:CN"":""county-level_city"",""population"":""268200"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""source:population"":""2022\u5E74\u57CE\u5E02\u5EFA\u8BBE\u7EDF\u8BA1\u5E74\u9274"",""wikidata"":""Q1355792"",""wikipedia"":""zh:\u4EC1\u6000\u5E02""}",city,27.795137,106.397522
